MACAddress,phoneDN,modelNumber,versionID,hardwareRevision,serialNumber,DHCPEnabled,DHCPServer,IPAddress,SubNetMask,DefaultRouter,DNSServer1,DNSServer2,DNSServer3,DomainName,AltTFTP,TFTPServer1TFTPServer2,CallManager1,CallManager2,CallManager3,CallManager4,CallManager5VLANId,AdminVLANId,CDPNeighborDeviceId,CDPNeighborIP,CDPNeighborPort,LLDPNeighborDeviceId,LLDPNeighborIP,LLDPNeighborPort,PortSpeed
B07D47D386EC,1075255683,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19259TM2,Yes,10.230.30.7,10.127.126.14,255.255.255.0,10.127.126.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,10.126.154.254,,,SCMEMAHS639901-AS17.net.ahs.com,10.126.126.4,GigabitEthernet1/0/32,,,,"Full, 1000"
0C116762C404,1015977448,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH2005AEY7,Yes,10.202.3.17,10.208.138.228,255.255.255.0,10.208.138.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS09.net.svm.com,10.207.138.4,GigabitEthernet1/0/11,,,,"Full, 1000"
B07D47D31478,1015973762,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249H1T,Yes,10.202.3.17,10.208.138.240,255.255.255.0,10.208.138.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS09.net.svm.com,10.207.138.4,GigabitEthernet1/0/36,,,,"Full, 1000"
B07D47D2B6EE,1015971818,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192491JG,Yes,10.202.3.17,10.208.137.241,255.255.255.0,10.208.137.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS08.net.svm.com,10.207.137.4,GigabitEthernet1/0/31,,,,"Full, 1000"
042AE206DCDE,1015978373,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH20208S97,Yes,10.202.3.17,10.208.138.241,255.255.255.0,10.208.138.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS09.net.svm.com,10.207.138.4,GigabitEthernet1/0/30,,,,"Full, 1000"
B07D47D3710C,1015978331,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192597XL,Yes,10.202.3.17,10.208.76.12,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/2,,,,"Full, 1000"
BCC49351138E,1075254427,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19219P6Y,Yes,10.30.30.7,10.127.129.90,255.255.255.0,10.127.129.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS20.net.ahs.com,10.126.129.4,GigabitEthernet1/0/14,,,,"Full, 1000"
B07D47D314E8,1015977802,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249H3F,Yes,10.202.3.17,10.208.152.114,255.255.255.0,10.208.152.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS03.net.svm.com,10.207.152.4,GigabitEthernet1/0/43,,,,"Full, 1000"
5006AB095F64,1075254367,CP-8851,sip88xx.11-0-1-11,V01,FCH194795WS,Yes,10.230.30.7,10.127.131.82,255.255.255.0,10.127.131.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub03.voice.es.svm.com  Active,abscuccmsub01.voice.es.svm.com  Standby,bbscuccmsub02.voice.es.svm.com,,,,SCMEMAHS639901-AS22.net.ahs.com,10.126.131.4,GigabitEthernet1/0/19,,,,"Full, 1000"
B07D47D36AA0,1015974473,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1925977E,Yes,10.202.3.17,10.208.153.117,255.255.255.0,10.208.153.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS04.net.svm.com,10.207.153.4,GigabitEthernet1/0/41,,,,"Full, 1000"
B07D47D3875C,1015977925,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TNQ,Yes,10.202.3.17,10.208.78.102,255.255.255.0,10.208.78.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM712-A01-AS01-N.net.svm.com,10.207.78.4,GigabitEthernet4/0/11,,,,"Full, 1000"
B07D47D312B6,1015978572,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249GV5,Yes,10.202.3.17,10.208.76.115,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/22,,,,"Full, 1000"
B07D47D2AAC4,1015970377,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1924906P,Yes,10.202.3.17,10.208.138.250,255.255.255.0,10.208.138.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS09.net.svm.com,10.207.138.4,GigabitEthernet1/0/44,,,,"Full, 1000"
B07D47D36202,1015971239,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1925968Z,Yes,10.202.3.17,10.208.76.124,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/14,,,,"Full, 1000"
B07D47D3DA0E,1015978433,CP-8851,sip88xx.11-0-1-11,V01,FCH19278728,Yes,10.202.3.17,10.208.153.139,255.255.255.0,10.208.153.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS04.net.svm.com,10.207.153.4,GigabitEthernet1/0/43,,,,"Full, 1000"
5006AB0981B6,1015978897,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19479UH6,Yes,10.202.3.17,10.208.152.229,255.255.255.0,10.208.152.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS03.net.svm.com,10.207.152.4,GigabitEthernet1/0/45,,,,"Full, 1000"
A0554FDBADF6,1015976819,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19198954,Yes,10.202.3.17,10.208.153.246,255.255.255.0,10.208.153.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS04.net.svm.com,10.207.153.4,GigabitEthernet1/0/12,,,,"Full, 1000"
009AD2F1B8DA,1015978291,CP-8851,sip88xx.12-1-1SR1-4,V31,FCH2120DP53,Yes,10.202.3.17,10.208.154.112,255.255.255.0,10.208.154.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,Yes,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A02-AS05.net.svm.com,10.207.154.4,GigabitEthernet1/0/19,,,,"Full, 1000"
B07D47D2A41A,1015971938,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19248ZFL,Yes,10.202.3.17,10.208.78.164,255.255.255.0,10.208.78.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM712-A01-AS01-N.net.svm.com,10.207.78.4,GigabitEthernet4/0/39,,,,"Full, 1000"
5006AB08A8EE,1015978519,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH194782VD,Yes,10.202.3.17,10.208.153.247,255.255.255.0,10.208.153.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A01-AS04.net.svm.com,10.207.153.4,GigabitEthernet1/0/8,,,,"Full, 1000"
B07D47D2B9F2,1015971443,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192491VU,Yes,10.202.3.17,10.208.156.246,255.255.255.0,10.208.156.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A02-AS07.net.svm.com,10.207.156.4,GigabitEthernet1/0/8,,,,"Full, 1000"
B07D47D314DA,1075434524,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249H38,Yes,10.202.3.17,10.208.78.168,255.255.255.0,10.208.78.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,bbscuccmsub03.voice.es.svm.com  Active,bbscuccmsub01.voice.es.svm.com  Standby,abscuccmsub02.voice.es.svm.com,,,,MEM712-A01-AS01-N.net.svm.com,10.207.78.4,GigabitEthernet4/0/16,,,,"Full, 1000"
B07D47D2AE92,1015971957,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490M0,Yes,10.202.3.17,10.208.76.10,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/33,,,,"Full, 1000"
B07D47D2B2FE,1015971929,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1924913N,Yes,10.202.3.17,10.208.76.100,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet4/0/33,,,,"Full, 1000"
B07D47D36478,1015971471,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596J8,Yes,10.202.3.17,10.208.136.113,255.255.255.0,10.208.136.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS07.net.svm.com,10.207.136.4,GigabitEthernet1/0/31,,,,"Full, 1000"
B07D47D367FE,1015974208,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596XH,Yes,10.202.3.17,10.208.76.102,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/10,,,,"Full, 1000"
B07D47D363C2,1015975531,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596FK,Yes,10.202.3.17,10.208.133.116,255.255.255.0,10.208.133.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS04.net.svm.com,10.207.133.4,GigabitEthernet1/0/46,,,,"Full, 1000"
B07D47D2A6AC,1015978229,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19248ZR9,Yes,10.202.3.17,10.208.78.174,255.255.255.0,10.208.78.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM712-A01-AS01-N.net.svm.com,10.207.78.4,GigabitEthernet4/0/13,,,,"Full, 1000"
B07D47D2ADF8,1015974023,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490JR,Yes,10.202.3.17,10.208.132.113,255.255.255.0,10.208.132.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A01-AS03.net.svm.com,10.207.132.4,GigabitEthernet1/0/35,,,,"Full, 1000"
B07D47D36744,1015971038,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596US,Yes,10.202.3.17,10.208.76.143,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/29,,,,"Full, 1000"
B07D47D37022,1015978359,CP-8851,sip88xx.11-0-1-11,V01,FCH192597U5,Yes,10.202.3.17,10.208.76.139,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/40,,,,"Full, 1000"
B07D47D2B0F0,1015978914,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490VX,Yes,10.202.3.17,10.208.76.144,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/45,,,,"Full, 1000"
B07D47D2AB2C,1015977454,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249087,Yes,10.202.3.17,10.208.76.112,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet4/0/31,,,,"Full, 1000"
5006AB08C2E0,1015971010,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH194785R4,Yes,10.202.3.17,10.208.155.15,255.255.255.0,10.208.155.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A02-AS06.net.svm.com,10.207.155.4,GigabitEthernet1/0/3,,,,"Full, 1000"
B07D47D36218,1015971238,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1925969A,Yes,10.202.3.17,10.208.134.138,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/43,,,,"Full, 1000"
B07D47D361D4,1015973682,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1925968A,Yes,10.202.3.17,10.208.134.113,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/2,,,,"Full, 1000"
64D9896895F0,1075255306,CP-7962G,*SCCP42.9-4-2SR3-1S*,12.0,FCH1528B70W,Yes,10.30.30.7,10.127.125.249,255.255.255.0,10.127.125.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub02.voice.es.svm.com   Active,abscuccmsub03.voice.es.svm.com   Standby,bbscuccmsub01.voice.es.svm.com,,,,SCMEMAHS639901-AS16.net.ahs.com,10.126.125.5,GigabitEthernet1/0/17,,,,"Full, 100"
B07D47D36168,1015971853,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1925966Q,Yes,10.202.3.17,10.208.76.113,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/23,,,,"Full, 1000"
B07D47D2AAD4,1015972113,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1924906X,Yes,10.202.3.17,10.208.76.114,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/48,,,,"Full, 1000"
B07D47D2B0AE,1015978893,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490UY,Yes,10.202.3.17,10.208.76.101,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/8,,,,"Full, 1000"
B07D47D368B2,1015971407,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19259705,Yes,10.202.3.17,10.208.79.244,255.255.255.0,10.208.79.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM712-B01-AS02-N.net.svm.com,10.207.79.4,GigabitEthernet1/0/39,,,,"Full, 1000"
B07D47D314AE,1015975123,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19249H2L,Yes,10.202.3.17,10.208.76.170,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/19,,,,"Full, 1000"
B07D47D2B084,1015975921,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490UB,Yes,10.202.3.17,10.208.134.244,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/33,,,,"Full, 1000"
5006AB089204,1015975991,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH194692Z8,Yes,10.202.3.17,10.208.155.14,255.255.255.0,10.208.155.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM431-A02-AS06.net.svm.com,10.207.155.4,GigabitEthernet1/0/23,,,,"Full, 1000"
B07D47D36FE6,1015974227,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192597T9,Yes,10.202.3.17,10.208.75.10,255.255.255.0,10.208.75.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM713-A01-AS01-SE.net.svm.com,10.207.75.4,GigabitEthernet2/0/14,,,,"Full, 1000"
B07D47D3DF7E,1015975987,CP-8851,sip88xx.11-0-1-11,V01,FCH192787NQ,Yes,10.202.3.17,10.208.76.118,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/9,,,,"Full, 1000"
B07D47D3DDB0,1015971959,CP-8851,sip88xx.11-0-1-11,V01,FCH192787FX,Yes,10.202.3.17,10.208.76.31,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/8,,,,"Full, 1000"
B07D47D3845A,1015972282,CP-8851,sip88xx.11-0-1-11,V01,FCH19259TBD,Yes,10.202.3.17,10.208.134.242,255.255.255.0,10.208.134.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS05.net.svm.com,10.207.134.4,GigabitEthernet1/0/6,,,,"Full, 1000"
B07D47D36B86,1015974786,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192597AT,Yes,10.202.3.17,10.208.136.139,255.255.255.0,10.208.136.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS07.net.svm.com,10.207.136.4,GigabitEthernet1/0/32,,,,"Full, 1000"
B07D47D36B18,1015971937,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH19259796,Yes,10.202.3.17,10.208.76.26,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/37,,,,"Full, 1000"
B07D47D2B3C2,1015977869,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH1924916J,Yes,10.202.3.17,10.208.76.121,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet3/0/47,,,,"Full, 1000"
B07D47D3DF1E,1015978096,CP-8851,sip88xx.11-0-1-11,V01,FCH192787MA,Yes,10.202.3.17,10.208.137.240,255.255.255.0,10.208.137.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS08.net.svm.com,10.207.137.4,GigabitEthernet1/0/32,,,,"Full, 1000"
B07D47D2AF66,1015977996,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192490Q4,Yes,10.202.3.17,10.208.137.201,255.255.255.0,10.208.137.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS08.net.svm.com,10.207.137.4,GigabitEthernet1/0/29,,,,"Full, 1000"
B07D47D365FA,1015977847,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596PX,Yes,10.202.3.17,10.208.76.47,255.255.255.0,10.208.76.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM711-A01-AS01-SW.net.svm.com,10.207.76.4,GigabitEthernet2/0/24,,,,"Full, 1000"
3CCE7359EAB7,1075255542,CP-7962G,*SCCP42.9-4-2SR3-1S*,13.0,FCH16088D2J,Yes,10.30.30.7,10.127.125.96,255.255.255.0,10.127.125.1,10.30.30.7,10.230.30.7,,ahs.com,No,,abscuccmsub02.voice.es.svm.com   Active,abscuccmsub03.voice.es.svm.com   Standby,bbscuccmsub01.voice.es.svm.com,,,,SCMEMAHS639901-AS16.net.ahs.com,10.126.125.5,GigabitEthernet1/0/13,,,,"Full, 100"
B07D47D362D8,1015977306,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596C4,Yes,10.202.3.17,10.208.137.246,255.255.255.0,10.208.137.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS08.net.svm.com,10.207.137.4,GigabitEthernet1/0/41,,,,"Full, 1000"
B07D47D36F0E,1015973807,CP-8851,sip88xx.11-0-1-11,V01,FCH192597Q3,Yes,10.119.3.17,10.208.137.243,255.255.255.0,10.208.137.1,10.119.3.17,10.202.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS08.net.svm.com,10.207.137.4,GigabitEthernet1/0/28,,,,"Full, 1000"
B07D47D363BA,1015976804,CP-8851,sip88xx.12-1-1SR1-4,V01,FCH192596FF,Yes,10.202.3.17,10.208.138.124,255.255.255.0,10.208.138.1,10.202.3.17,10.119.3.17,,biz.es.svm.com,No,,abscuccmsub01.voice.es.svm.com  Active,abscuccmsub02.voice.es.svm.com  Standby,bbscuccmsub03.voice.es.svm.com,,,,MEM421-A03-AS09.net.svm.com,10.207.138.4,GigabitEthernet1/0/40,,,,"Full, 1000"
